Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1699,C08713720,97060,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,Derivador tap 4 sal 16dB 5-2400MHz inala,P-1699,C08712063,38896,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1699,C08712976,38800,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,DERIVADOR 5-1200 MHZ RIT ALAMBRICA 4D 14,P-1699,C08712954,34128,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 11D,P-1699,C08712951,34152,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 8DB,P-1699,C08712948,35688,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,Carga 75 ohm terminal F con bloqueo de D,P-1699,C06112034,339000,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,Protector de empalme tubular fusion 60mm,P-1699,C02032554,5800,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,32,Copla adaptadora SM SC-APC con shutter (,P-1699,C02032826,67620,0,51469
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-1200 MHZ RIT ALAMBRICA 4D 14,P-1699,C08712954,273024,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 11D,P-1699,C08712951,221988,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 8DB,P-1699,C08712948,142752,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Derivador tap 4 sal 23dB 5-1200MHz alamb,P-1699,C08712744,34176,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Derivador tap 4 sal 20dB 5-1200MHz alamb,P-1699,C08712745,39656,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,MODULO F COAXIAL  546620,P-1699,C02032954,35756,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Derivador tap 4 sal 24dB 5-2400 interior,P-1699,C08713524,58200,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1699,C08713720,407652,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Derivador tap 4 sal 16dB 5-2400MHz inala,P-1699,C08712063,29172,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 2D,P-1699,C08712962,29496,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1699,C08712976,232800,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,CENTRAL CONFIGURABLE AVANTX Chile BI + V,P-1699,C08732999,1800144,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Amarras plasticas 200 con banderilla,P-1699,I16431561,4200,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Caluga fijador amarra plastica Blanca,P-1699,I16430045,16100,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Amarras plasticas 300mm,P-1699,I16431048,10200,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Amarras plasticas 200mm,P-1699,I16430010,7200,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Cinta Aisladora 3M Temflex 1500,P-1699,I16430107,10740,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Cinta Permace 3/4,P-1699,I16430109,5380,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Broca HSS metal 3mm,P-1699,I17440644,4890,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,"Tornillo volcanita 6 x 2"" punta broca",P-1699,I17440306,6400,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,"Tornillo Framer 7 x 7/16"" Negro",P-1699,I17440300,4800,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Protector de empalme tubular fusion 60mm,P-1699,C02032554,43500,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Conector Pigtail FO MM SC 1.5M,P-1699,C02031365,82705,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Copla adaptadora SM SC-APC con shutter (,P-1699,C02032826,234255,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,34,Alcohol Isopropilico 1 L,P-1699,I16431353,5078,0,51471
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,35,"Union copla 1"" NPT 150# A197",P-1663,P08201183,0,1977,51472
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,35,"Tee Mecanica 2 1/2"" x 1"" HI NPT A-536",P-1663,P08202713,0,2243,51472
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,35,"Perno U 3/8"" x 1"" con tuercas y golillas",P-1663,I15410558,0,1209,51472
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,36,Detector Humo y Bosch F220-P,P-1725,P07141237,0,1093830,51473
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,36,"Base sensor Bosch F220-B6 6""",P-1725,P07141304,0,186960,51473
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Tee Mecanica 2 1/2"" x 1"" HI NPT A-536",P-1726,P08202713,2243,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Codo 90° 1"" NPT HI A197 150#",P-1726,P08200116,2214,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Union copla 1"" NPT 150# A197",P-1726,P08201183,1977,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Union copla americana  1""",P-1726,P08200315,2004,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Union copla red 1"" x 1/2"" HI HI NPT 150#",P-1726,P08200239,1049,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Niple tuerca 1/2"" NPT 150# A197",P-1726,P08202423,293,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,38,"Perno U 3/8"" x 1"" con tuercas y golillas",P-1726,I15410558,2015,0,51475
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,39,Sensor Humo EST OSD fotoelectrico multicriterio,P-1701,P07120911,0,20151,51476
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,40,Sensor Humo EST OSD fotoelectrico multic,P-1726,P07120911,20151,0,51477
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,40,Base sensor humo Kidde KI-SB,P-1726,P07122032,3021,0,51477
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,40,Bateria 12V 7amp,P-1726,T14390028,17400,0,51477
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,41,Cable pin 4x24,P-1713,T14380057,24300,0,51478
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,41,"Magnetico Sobrepuesto 7/8"" Cafe UL",P-1713,S11291812,114700,0,51478
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,41,Detector de quiebre BLANCO,P-1713,S11290921,550950,0,51478
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,"Magnetico Sobrepuesto 7/8"" Cafe UL",P-1713,S11291812,114700,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,"Magnetico Embutido 1/4"" Blanco",P-1713,S11290198,15000,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,Agorex pomo transparente,P-1713,I16430005,4706,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,Cinta Aisladora 3M Temflex 1500,P-1713,I16430107,4296,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,Citofono GT-1D Aiphone,P-1713,C04080111,292170,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,Central Paradox Spectra SP-4000 teclado,P-1713,S11280740,715940,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,43,Sierra Copa 25mm,P-1713,I15412582,7899,0,51480
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Citofono GT-1D Aiphone,P-1713,C04080111,584340,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Tarugos paloma fibrocemento 3 a 5 mm,P-1713,I17440843,9200,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Relay (rele) 12 Volt,P-1713,T14400646,41856,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Conduit Flexible 20mm Metalico con PVC (,P-1713,T14370414,7270,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Conector recto 20mm p/ flexible metalico,P-1713,T14370415,24087,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,"Tornillo Volcanita 6 x 1""",P-1713,I17440301,1800,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,"Tornillo roscalata 6 x 2""",P-1713,I17440302,3000,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Cable PE 0.9 x 2,P-1713,T14380056,436000,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Bateria 12V 5amp,P-1713,T14390027,78450,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Broca HSS metal 5mm,P-1713,I17442788,1696,0,51481
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,44,Cinta Aisladora 3M Temflex 1500,P-1713,I16430107,5370,0,51481
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,57,Detector de temperatura 4H sin cert,P-1694,P07140240,65900,0,51486
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,58,"Tornillo roscalata 6 x 1 1/4""",P-1694,I17441406,1200,0,51487
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,58,Detector de Humo Fotoelectrico 4H sin ce,P-1694,P07140137,49840,0,51487
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 8 sal 16dB 5-2400 interior,P-1694,C08713416,24804,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 4 sal 24dB 5-2400 interior,P-1694,C08713524,9700,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 8 sal 16dB 5-2400 interior,P-1694,C08713416,49608,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,REPARTIDOR 5-2400 MHZ RIT INALAMBRICA 2D,P-1694,C08712960,12176,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Conector RG11 para crimpar,P-1694,C08732769,133000,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,FIBRA OPTICA G657A2 INDOOR SM 48F LSZH,P-1694,C08732917,532000,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Protector descarga atmosférica TLV,P-1694,C08733071,52428,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,REPARTIDOR 5-2400 MHZ RIT INALAMBRICA 2D,P-1694,C08712960,12176,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Cable coaxial RG11,P-1694,T14382752,152130,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Cable coaxial RG11,P-1694,T14382752,69150,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,MUFA FO PLANA HOR 48F H012,P-1694,C02032948,153165,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,"Patch Panel 12P CAT6 19"" (generico)",P-1694,C02041703,33800,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Bandeja simple para rack,P-1694,C02030694,74272,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,ANTENA TERRESTRE DAT BOSS MIX BI/BIII/UH,P-1694,C06112981,147990,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 8 sal 14dB 5-1200MHz alamb,P-1694,C06112738,12550,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 8 sal 20dB 5-1200MHz alamb,P-1694,C06111967,263550,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Carga 75 ohm terminal F SIN BLOQUEO,P-1694,C06112033,100700,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Carga 75 ohm terminal F SIN BLOQUEO,P-1694,C06112033,100700,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Conector RG11 para crimpar,P-1694,C08732769,63840,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,59,Derivador tap 4 sal 20dB 5-1200MHz alamb,P-1694,C08712745,34699,0,51488
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Fibra Optica FO Monomodo 2F G652D 3 port,P-1694,C08712455,133000,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Cinta Aisladora 3M Temflex 1500,P-1694,I16430107,6444,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Broca HSS metal 2.5mm,P-1694,I17440035,2976,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Broca HSS metal 5mm,P-1694,I17442788,4240,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Vaselina Vegetal,P-1694,I17452714,9807,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,RESISTENCIA 10KOHMS CENTRAL ALARMA BOSCH,P-1694,S11302851,750,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Cable UTP CAT5E unifilar interior Trimer,P-1694,T14380059,414495,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Cable UTP CAT6 Trimerx o similar (100% C,P-1694,T14380657,374540,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Cable pin 4x24,P-1694,T14380057,16200,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,60,Cable PE 0.9 x 2,P-1694,T14380056,218000,0,51489
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,61,Telefono Ilof Duox Plus Fermax F03450,P-1694,C04082153,1648478,0,51490
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,62,Amarras plasticas 200 con banderilla,P-1694,I16431561,4200,0,51491
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,62,Minisirena con estrobo 12V (blanca y roj,P-1694,P07152644,5174,0,51491
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,62,Detector de temperatura 4H sin cert,P-1694,P07140240,118620,0,51491
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,62,Palanca Incendio convencional metalica s,P-1694,P07140215,15800,0,51491
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,Conector RG11 para crimpar,P-1680,C08732769,133000,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,"Tornillo volcanita 6 x 1 1/4""",P-1680,I17440305,3300,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,Detector de Humo Fotoelectrico 4H sin ce,P-1680,P07140137,74760,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,Palanca Incendio convencional metalica s,P-1680,P07140215,15800,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,Conector Conico F RG6 para crimpar,P-1680,S09242300,562700,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,63,Cable cordon 3 x 0.75mm,P-1680,T14381576,26850,0,51492
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,65,Pintura Cereluxe Rojo Bermellon 1GL,P-1715,I15410622,27891,0,51494
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,65,Anticorrosivo Gris 1 Galon,P-1715,I15410130,15956,0,51494
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,65,Diluyente Sintetico 1 LT,P-1715,I17440577,5526,0,51494
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,65,"Brocha 2""",P-1715,I17440527,3620,0,51494
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,66,Electrodo Soldadura 6011 3/32,P-1715,I15410264,27730,0,51495
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,66,"Disco corte 7"" metal",P-1715,I17440777,12795,0,51495
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,66,"Disco corte 14"" metal",P-1715,I17440554,9306,0,51495
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,66,"Bushing A-197 NPT 1/2"" x 1/4""",P-1715,P08200691,2856,0,51495
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,66,"Codo 90° 1/4"" NPT HI HI Galvanizado 150#",P-1715,P08201222,2292,0,51495
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,67,"Niple tuerca 1/4"" NPT 150# A197",P-1715,P08201474,1736,0,51496
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,68,"Perno anclaje 3/8"" x 2 3/4""",P-1715,I15410044,29280,0,51497
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,69,Fibra Optica FO Monomodo 24F G657A2 LSZH Interior,P-1676,C08732816,0,1149450,51498
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,70,Conector RG11 para crimpar,P-1680,C08732769,202160,0,51499
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,70,Fibra Optica FO Monomodo 24F G657A2 LSZH,P-1680,C08732816,1718250,0,51499
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,70,Etiqueta para RIT (ley de ducto ROJO),P-1680,S11292580,25000,0,51499
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,70,Etiqueta para RIT (ley de ducto AMARILLO,P-1680,S11292590,10000,0,51499
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,70,Etiqueta para RIT (ley de ducto AZUL),P-1680,S11292573,25500,0,51499
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,71,Cambio de Parabrisas Camioneta Logistica,78540190-5,O19501077,117647,0,51500
4101010-000,2023,6,2023-06-02T00:00:00-04:00,CIN,72,Sirena con estrobo direccionable Simplex,P-1697,P07152141,53870,0,51501
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,83,Gastos Legales,5555555-9,O19501077,65416,0,51512
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,84,Adaptador Línea Duox Fermax F03255,P-1680,C04082101,156184,0,51513
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,84,Alimentador+Filtro DIN10 24VDC-2.5A Ferm,P-1680,C04082157,256490,0,51513
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Switch 8 Port Fast Ethernet Unmanaged PO,P-1712,C03052833,213040,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Switch 16 Port Fast Ethernet Unmanaged P,P-1712,C03052841,139400,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Sirena c/ estrobo Edwards G1AVRF-SP Mura,P-1712,P07150947,476070,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Disco duro SATA 4 TB Purple,P-1712,S09241106,192462,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Camara PTZ Hikvision DS-2DE5232W,P-1712,S09223375,762600,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,"Pulsador Panico o Salida ""Emergency""",P-1712,S11290922,6468,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Gabinete para Fuente Poder,P-1712,T14392307,30400,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Conduit Flexible 25mm Metalico con PVC (,P-1712,T14370735,10560,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Conector recto 25mm p/ flexible metalico,P-1712,T14370737,13350,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Cable pin 4x24,P-1712,T14380057,32400,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1712,T14382428,78995,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Bateria 12V 7amp,P-1712,T14390028,8700,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Cable paralelo 2x20 Blanco,P-1712,T14380054,84000,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Cable UTP CAT5E unifilar interior Trimer,P-1712,T14380059,46055,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Enchufe hembra volante 220v 10a,P-1712,T14400828,1776,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Cable UTP CAT5E unifilar interior Trimer,P-1712,T14380059,46055,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Rack Gabinete mural de 12 U,P-1712,C02031201,137424,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Zapatilla PDU rackeable 10A 5113 12CH,P-1712,C02030525,77898,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,"Cabecera Fibra Optica 24SC 19"" ODF",P-1712,C02031146,154536,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,"Patch Panel 24P CAT5E 19"" (generico)",P-1712,C02041659,33602,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,86,Conector Macho RJ45 Cat5  para crimpar,P-1712,C02040808,1160,0,51514
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,87,Tuerca enjaulada para Perno M-6 kit,P-1712,C02030204,8280,0,51515
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,87,Amarras plasticas 300mm,P-1712,I16431048,1700,0,51515
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,87,Detector de temperatura 4H sin cert,P-1712,P07140240,705130,0,51515
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Rack Gabinete Mural 09U 600x450mm,P-1718,C02030854,72185,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Cabecera Fibra Optica 24SC 19"" ODF",P-1718,C02031146,38634,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Patch Panel 24P CAT5E 19"" (generico)",P-1718,C02041659,16801,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Zapatilla PDU rackeable 10A 5113 12CH,P-1718,C02030525,25966,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Conector Macho RJ45 Cat5  para crimpar,P-1718,C02040808,1160,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Tornillo Roscalata 8 x 1/2""",P-1718,I17441305,800,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Tornillo roscalata 6 x 2""",P-1718,I17440302,1500,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Tornillo volcanita 6 x 2"" punta broca",P-1718,I17440306,1600,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Sirena c/ estrobo Edwards G1AVRF-SP Mura,P-1718,P07150947,126952,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Detector Lineal Humo HOCHIKI SPC-24 (bea,P-1718,P07140138,676971,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Camara IP Bala HIKVISION DS 2CD1653,P-1718,S09223371,773100,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,"Pulsador Panico o Salida ""Emergency""",P-1718,S11290922,9408,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Cable UTP CAT5E unifilar interior Trimer,P-1718,T14380059,46055,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Cable paralelo 2x20 Blanco,P-1718,T14380054,33600,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Cable UTP CAT5E unifilar interior Trimer,P-1718,T14380059,92110,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,88,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1718,T14382428,78995,0,51516
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,89,Rack Gabinete Autosoportado 2100x800,P-1723,C02030396,2700000,0,51517
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,89,Rack Gabinete Mural 06U 600x450mm,P-1723,C02031044,585765,0,51517
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,90,Regenerador Dual Duox Plus 1S Fermax F03,P-1686,C04082158,58052,0,51518
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,90,Adaptador Línea Duox Fermax F03255,P-1686,C04082101,33468,0,51518
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,90,Alimentador Din6 100-240VAC/24VDC-2A Fer,P-1686,C04082354,42171,0,51518
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,90,Alimentador+Filtro DIN10 24VDC-2.5A Ferm,P-1686,C04082157,256490,0,51518
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,94,Telefono Veo Duox Plus Fermax F03444,P-1706,C04082152,0,621280,51522
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,94,Cable PE 0.9 x 2,P-1706,T14380056,0,218000,51522
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,95,Telefono Veo Duox Plus Fermax F03444,P-1706,C04082152,621280,0,51523
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,95,Cable PE 0.9 x 2,P-1706,T14380056,218000,0,51523
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,98,Cinta adhesiva doble faz,P-1721,I16430524,12850,0,51526
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,98,Caja distribucion embutida 5/8 libre de halogeno,P-1721,T14370813,1149,0,51526
4101010-000,2023,6,2023-06-05T00:00:00-04:00,CIN,99,Caluga fijador amarra plastica Blanca,P-1680,I16430045,4600,0,51527
