CODIGO_PROYECTO,TIPO_CUENTA,FECHA,AÑO,MES,CREDITO,DEBITO,TOTAL,MARGEN
P-1675,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1675,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1675,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1675,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1675,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1675,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1675,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1675,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1675,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1675,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1675,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1675,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1675,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1675,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1675,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1675,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1676,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1676,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1676,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1676,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1676,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1676,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1676,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1676,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1676,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1677,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1677,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1677,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1677,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1677,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1677,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1677,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1677,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1677,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1679,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1679,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1679,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1679,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1679,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1679,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1679,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1679,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1679,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1680,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1680,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1680,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1680,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1680,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1680,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1680,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1680,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1680,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1681,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1681,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1681,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1681,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1681,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1681,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1681,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1681,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1681,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1682,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1682,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1682,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1682,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1682,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1682,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1682,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1682,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1682,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1683,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1683,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1683,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1683,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1683,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1683,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1683,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1683,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1683,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1684,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1684,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1684,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1684,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1684,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1684,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1684,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1684,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1684,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1685,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1685,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1685,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1685,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1685,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1685,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1685,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1685,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1685,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1686,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1686,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1686,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1686,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1686,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1686,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1686,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1686,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1686,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1687,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1687,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1687,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1687,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1687,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1687,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1687,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1687,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1687,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1688,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1688,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1688,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1688,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1688,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1688,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1688,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1688,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1688,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1689,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1689,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1689,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1689,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1689,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1689,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1689,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1689,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1689,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1689,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1689,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1689,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1689,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
